Query_3522938,Q9Z0V6.2,16.479,267,190,10,173,431,13,254,1.81e-70,231,31.84
Query_3522938,P35705.2,18.315,273,190,10,173,431,1,254,5.81e-69,227,32.23
Query_3522938,P30048.3,18.474,249,177,9,190,431,24,253,7.34e-69,227,32.93
Query_3522938,Q5REY3.1,18.474,249,177,9,190,431,24,253,2.53e-68,225,32.93
Query_3522938,Q06830.1,18.571,210,148,8,230,433,7,199,3.91e-68,223,33.33
Query_3522938,Q63716.1,18.571,210,148,8,230,433,7,199,3.99e-68,223,33.81
Query_3522938,Q6B4U9.1,18.571,210,148,8,230,433,7,199,6.56e-68,222,33.33
Query_3522938,Q5E947.1,18.095,210,149,8,230,433,7,199,1.45e-67,221,34.29
Query_3522938,P35700.1,18.095,210,149,8,230,433,7,199,3.14e-67,220,34.29
Query_3522938,P0CB50.1,19.139,209,146,8,231,433,8,199,3.14e-67,220,34.45
Query_3522938,P20108.1,16.260,246,179,9,194,431,28,254,1.22e-66,221,31.30
Query_3522938,Q9NL98.1,18.396,212,149,8,226,431,1,194,2.62e-66,218,32.55
Query_3522938,Q9JKY1.1,18.571,210,148,8,230,433,7,199,3.80e-66,218,34.29
Query_3522938,P32119.5,15.865,208,151,8,230,431,7,196,4.45e-66,217,33.65
Query_3522938,Q6ER94.1,17.969,256,183,10,183,429,21,258,5.54e-66,219,33.59
Query_3522938,Q8K3U7.3,16.425,207,149,8,231,431,8,196,1.87e-65,216,32.85
Query_3522938,P35704.3,16.425,207,149,8,231,431,8,196,2.14e-65,215,32.85
Query_3522938,Q61171.3,16.346,208,150,8,230,431,7,196,3.34e-65,215,33.17
Query_3522938,Q6DV14.1,18.660,209,147,8,231,433,8,199,4.59e-65,215,34.93
Query_3522938,Q90384.1,17.536,211,151,8,230,434,7,200,9.21e-65,214,36.02
Query_3522938,A0A0K3AUJ9.1,17.674,215,153,8,223,431,4,200,1.06e-64,214,32.56
Query_3522938,Q9BGI3.1,17.391,207,147,8,231,431,9,197,1.30e-64,213,32.37
Query_3522938,Q9WZR4.1,14.563,206,162,6,242,441,6,203,1.41e-62,209,31.55
Query_3522938,A8A9P0.1,14.851,202,161,6,239,433,3,200,1.56e-62,209,32.18
Query_3522938,O08807.1,15.584,231,180,7,207,431,51,272,1.59e-62,211,32.03
Query_3522938,Q9C5R8.3,16.228,228,167,8,210,430,61,271,1.91e-62,210,32.46
Query_3522938,Q96468.1,17.411,224,161,8,213,429,1,207,2.51e-62,208,33.04
Query_3522938,P80602.2,17.411,224,161,8,213,429,1,207,4.44e-62,207,33.04
Query_3522938,Q9Z0V5.1,15.584,231,180,7,207,431,50,271,6.17e-62,209,32.03
Query_3522938,A5IIX7.1,15.049,206,161,6,242,441,6,203,6.70e-62,207,31.55
Query_3522938,Q13162.1,14.912,228,179,7,210,431,51,269,2.92e-61,207,31.58
Query_3522938,Q9BGI2.1,14.035,228,181,7,210,431,54,272,3.26e-61,207,32.46
Query_3522938,Q21824.1,20.305,197,142,7,241,431,36,223,3.46e-61,205,34.01
Query_3522938,Q8T6C4.1,19.697,198,144,7,239,430,4,192,4.25e-61,204,35.86
Query_3522938,Q17172.2,16.908,207,148,8,231,431,10,198,5.32e-61,204,32.85
Query_3522938,P48822.1,15.695,223,166,8,216,431,17,224,1.47e-60,204,33.63
Query_3522938,Q9V3P0.1,17.172,198,149,7,239,430,3,191,2.12e-60,202,32.32
Query_3522938,Q96291.2,17.391,207,147,8,231,430,75,264,3.82e-60,204,34.30
Query_3522938,O74887.1,16.425,207,149,8,228,428,2,190,5.01e-60,201,35.27
Query_3522938,A3DKL1.1,13.366,202,165,5,239,434,3,200,5.62e-60,203,27.72
Query_3522938,Q91191.1,17.062,211,151,8,230,433,7,200,5.89e-60,201,32.70
Query_3522938,A0A2Z5VKM8.1,17.225,209,150,8,228,430,2,193,6.19e-60,201,32.06
Query_3522938,O24364.1,17.476,206,147,7,231,430,75,263,6.80e-60,203,33.50
Query_3522938,O29969.2,16.590,217,156,8,226,435,1,199,7.78e-60,201,31.34
Query_3522938,A2BJD9.1,14.573,199,159,6,242,433,6,200,2.74e-59,201,30.65
Query_3522938,P51272.1,17.391,207,147,9,229,429,8,196,2.21e-58,197,30.92
Query_3522938,Q979N7.1,17.703,209,145,8,228,431,2,188,2.24e-58,197,34.45
Query_3522938,Q555L5.2,19.417,206,148,8,234,430,59,255,3.45e-58,199,33.98
Query_3522938,Q58146.2,14.428,201,159,7,241,432,1,197,3.83e-58,197,30.85
Query_3522938,Q26695.1,16.432,213,155,8,224,430,1,196,4.23e-58,196,30.52
Query_3522938,Q8RCY5.2,15.500,200,158,6,241,433,1,196,2.22e-57,195,31.50
Query_3522938,P34760.3,17.327,202,152,7,239,434,4,196,2.48e-57,194,33.66
Query_3522938,Q1XDL4.1,16.908,207,148,9,229,429,8,196,2.61e-57,194,29.95
Query_3522938,Q96XS5.1,15.263,190,151,5,239,422,4,189,3.70e-57,194,27.37
Query_3522938,P91883.1,14.948,194,150,7,243,430,7,191,6.75e-57,193,27.84
Query_3522938,P0CU34.1,19.095,199,146,7,239,431,4,193,2.29e-56,191,34.17
Query_3522938,Q74NC6.1,17.195,221,152,7,229,435,2,205,2.80e-56,192,31.67
Query_3522938,P95895.1,14.973,187,149,5,242,422,7,189,5.53e-56,191,28.34
Query_3522938,O67024.1,16.114,211,159,6,237,433,2,208,8.12e-56,191,28.91
Query_3522938,Q9HJL3.1,17.241,174,134,6,244,412,1,169,1.65e-55,189,36.78
Query_3522938,Q55624.1,19.139,209,144,9,229,430,5,195,4.05e-55,188,33.97
Query_3522938,Q5RC63.3,16.575,181,131,7,230,404,7,173,1.19e-54,186,33.15
Query_3522938,Q9UZV4.1,16.822,214,153,8,229,434,2,198,1.58e-54,188,30.37
Query_3522938,P34227.1,19.305,259,176,11,188,429,3,245,1.75e-54,189,27.03
Query_3522938,Q5JF30.1,16.822,214,153,8,229,434,2,198,2.75e-54,187,30.84
Query_3522938,O58966.1,17.290,214,152,8,229,434,2,198,4.04e-54,186,30.37
Query_3522938,Q6L240.1,13.366,202,165,5,239,434,3,200,4.46e-54,186,26.73
Query_3522938,Q04120.3,16.667,198,150,7,239,430,4,192,1.19e-53,184,33.33
Query_3522938,Q6L140.1,15.920,201,143,8,228,423,2,181,1.02e-52,182,32.34
Query_3522938,Q6E2Z6.1,18.782,197,132,6,226,411,1,180,1.74e-52,182,31.47
Query_3522938,P19476.2,16.364,220,161,8,215,428,27,229,2.18e-52,182,32.73
Query_3522938,A4FWZ9.1,17.241,203,142,8,229,423,2,186,2.60e-52,181,33.50
Query_3522938,Q6LY19.1,15.764,203,145,8,229,423,2,186,5.84e-52,181,33.00
Query_3522938,Q73RS4.2,15.000,200,158,7,241,433,1,195,7.59e-52,180,28.50
Query_3522938,P0C5C9.1,15.668,217,151,7,226,430,1,197,1.41e-51,179,25.81
Query_3522938,Q9HKX0.2,13.472,193,157,5,236,422,2,190,1.41e-51,180,29.53
Query_3522938,Q9Y9L0.1,14.218,211,165,7,239,441,3,205,1.58e-51,181,30.33
Query_3522938,Q8U218.1,15.888,214,155,8,229,434,2,198,1.58e-51,179,30.37
Query_3522938,Q8PYP6.1,15.534,206,154,6,241,433,1,199,3.40e-51,179,29.61
Query_3522938,P52572.1,16.751,197,136,6,226,411,1,180,4.18e-51,178,27.41
Query_3522938,P0C5C8.1,15.207,217,152,7,226,430,1,197,4.73e-51,178,25.81
Query_3522938,A6UPH7.1,15.640,211,151,9,231,432,4,196,6.59e-51,178,32.70
Query_3522938,O34564.1,16.923,195,139,8,226,413,1,179,8.39e-51,176,28.21
Query_3522938,Q6W8Q2.1,15.487,226,162,7,226,439,1,209,1.01e-50,177,26.55
Query_3522938,O26262.2,15.714,210,152,8,231,433,4,195,1.79e-50,176,29.05
Query_3522938,Q8R844.1,15.026,193,148,7,241,426,14,197,1.83e-50,177,27.98
Query_3522938,Q9L3Q5.2,19.307,202,137,9,229,422,2,185,3.06e-50,176,33.17
Query_3522938,O04005.1,18.041,194,134,7,226,411,1,177,6.03e-50,175,27.84
Query_3522938,Q57109.2,15.238,210,153,8,231,433,4,195,1.05e-49,174,29.05
Query_3522938,Q8KBN8.1,12.500,200,163,7,241,433,1,195,3.64e-49,173,28.50
Query_3522938,P0C5D1.1,15.668,217,151,7,226,430,1,197,2.13e-48,171,24.42
Query_3522938,P56876.1,18.229,192,141,6,231,417,3,183,2.30e-48,170,36.46
Query_3522938,P23161.1,16.489,188,135,8,231,412,5,176,2.39e-48,169,31.38
Query_3522938,P21762.3,17.708,192,142,6,231,417,3,183,5.75e-48,169,36.46
Query_3522938,A0R1V9.1,19.171,193,144,7,226,414,1,185,7.07e-48,169,35.23
Query_3522938,P0C5D0.1,15.207,217,152,7,226,430,1,197,1.30e-47,169,23.96
Query_3522938,P9WQB6.1,19.271,192,143,7,226,413,1,184,1.48e-47,168,33.33
Query_3522938,Q8K9W0.1,17.961,206,152,6,231,430,4,198,3.27e-47,167,33.01
Query_3522938,Q5ZJF4.3,14.220,218,155,6,226,428,1,201,5.53e-47,168,25.69
Query_3522938,P52571.1,17.262,168,124,5,255,411,1,164,6.99e-47,166,28.57
