Query_3522938,Q5ASN8.1,52.663,169,75,4,226,390,1,168,1.10e-65,215,72.19
Query_3522938,O43099.1,53.846,169,73,4,226,390,1,168,1.13e-65,215,72.19
Query_3522938,Q9Y8B8.1,53.293,167,73,4,228,390,2,167,1.52e-61,204,73.05
Query_3522938,Q9XEX2.1,34.302,172,96,5,226,390,1,162,4.60e-58,195,48.84
Query_3522938,A9PCL4.1,36.047,172,93,5,226,390,1,162,7.38e-58,194,50.58
Query_3522938,Q9SRZ4.1,33.721,172,97,5,226,390,1,162,8.10e-57,191,48.84
Query_3522938,O22711.2,33.721,172,97,5,226,390,1,162,8.72e-57,191,48.84
Query_3522938,Q9FR35.1,36.047,172,93,5,226,390,1,162,1.52e-56,191,50.00
Query_3522938,Q7F8S5.1,35.057,174,96,3,226,390,60,225,1.80e-56,193,51.15
Query_3522938,P30044.4,32.812,192,106,6,209,390,36,214,3.27e-56,192,51.04
Query_3522938,Q9GLW9.1,32.812,192,106,6,209,390,37,215,1.31e-55,190,52.08
Query_3522938,Q949U7.2,34.737,190,106,4,210,390,54,234,1.36e-55,191,49.47
Query_3522938,Q9GLW7.1,32.292,192,107,6,209,390,37,215,1.51e-55,190,51.56
Query_3522938,P99029.2,32.796,186,102,7,215,390,38,210,1.73e-55,190,51.08
Query_3522938,Q9R063.1,33.871,186,100,7,215,390,41,213,3.60e-55,189,50.54
Query_3522938,Q9BGI1.2,32.796,186,102,6,215,390,47,219,3.66e-54,186,50.00
Query_3522938,Q69TY4.1,37.870,169,87,5,231,390,73,232,4.25e-54,187,52.66
Query_3522938,P14293.3,38.150,173,93,3,226,390,1,167,2.99e-53,182,52.60
Query_3522938,P14292.3,38.150,173,93,3,226,390,1,167,3.42e-53,182,52.60
Query_3522938,Q01116.2,40.964,166,88,4,233,390,3,166,3.44e-52,179,60.24
Query_3522938,P56578.1,39.412,170,90,6,230,390,1,166,2.41e-50,174,57.65
Query_3522938,P38013.4,37.572,173,94,8,231,390,5,176,3.17e-50,174,53.18
Query_3522938,P73728.1,33.775,151,83,4,258,394,29,176,3.23e-49,172,49.67
Query_3522938,P56577.1,35.503,169,97,5,232,390,11,177,5.40e-49,171,56.21
Query_3522938,P44758.1,32.000,150,89,4,259,398,24,170,8.30e-46,165,54.67
Query_3522938,B3EWI1.1,34.194,155,86,6,259,400,25,176,1.86e-45,164,54.19
Query_3522938,Q9M7T0.2,31.544,149,92,4,250,390,55,201,1.13e-43,157,49.66
Query_3522938,O69777.2,31.081,148,85,4,258,391,30,174,1.56e-43,156,47.97
Query_3522938,Q9SDD6.1,32.886,149,90,4,250,390,52,198,1.31e-41,152,48.32
Query_3522938,Q53212.1,29.861,144,86,3,261,391,33,174,3.53e-41,151,45.83
Query_3522938,O14313.2,25.882,170,103,4,229,390,2,156,6.86e-36,135,41.76
Query_3522938,Q7G959.1,27.044,159,95,5,226,377,1,145,6.53e-35,142,44.65
Query_3522938,A2BJD9.1,21.088,147,95,6,230,370,7,138,2.96e-09,61.3,38.10
