Query_3522938,P35705.2,18.681,273,189,11,173,431,1,254,1.76e-70,231,32.23
Query_3522938,Q63716.1,18.009,211,150,8,229,433,6,199,4.36e-68,223,34.60
Query_3522938,Q06830.1,18.009,211,150,8,229,433,6,199,5.00e-68,222,34.12
Query_3522938,Q9NL98.1,18.779,213,149,8,226,432,1,195,6.77e-68,222,32.86
Query_3522938,Q6B4U9.1,18.009,211,150,8,229,433,6,199,6.87e-68,222,34.12
Query_3522938,P30048.3,18.750,272,189,11,173,431,1,253,7.07e-68,224,32.35
Query_3522938,Q5REY3.1,18.750,272,189,11,173,431,1,253,1.06e-67,224,32.35
Query_3522938,Q9Z0V6.2,16.854,267,189,11,173,431,13,254,1.26e-67,223,32.21
Query_3522938,P0CB50.1,19.617,209,145,8,231,433,8,199,1.94e-67,221,34.93
Query_3522938,P32119.5,16.204,216,155,9,226,433,1,198,2.17e-67,221,33.33
Query_3522938,P35700.1,17.536,211,151,8,229,433,6,199,2.69e-67,220,35.07
Query_3522938,Q5E947.1,17.536,211,151,8,229,433,6,199,3.98e-67,220,35.07
Query_3522938,P35704.3,16.268,209,151,8,231,433,8,198,1.30e-66,219,32.54
Query_3522938,Q8K3U7.3,16.746,209,150,8,231,433,8,198,1.41e-66,218,33.01
Query_3522938,Q61171.3,17.130,216,153,9,226,433,1,198,2.45e-66,218,33.33
Query_3522938,Q9JKY1.1,18.009,211,150,8,229,433,6,199,4.61e-66,217,35.07
Query_3522938,A0A0K3AUJ9.1,17.593,216,154,8,223,432,4,201,4.62e-66,217,32.41
Query_3522938,Q9BGI3.1,17.703,209,148,8,231,433,9,199,5.40e-66,217,32.54
Query_3522938,Q6DV14.1,18.182,209,148,8,231,433,8,199,5.70e-66,217,35.41
Query_3522938,Q6ER94.1,16.863,255,187,9,183,429,21,258,1.33e-65,218,32.55
Query_3522938,P20108.1,15.385,273,198,11,173,431,1,254,1.38e-65,218,30.04
Query_3522938,Q90384.1,17.371,213,153,8,228,434,5,200,2.37e-65,215,35.68
Query_3522938,A8A9P0.1,14.851,202,161,6,239,433,3,200,5.89e-63,210,31.68
Query_3522938,Q96468.1,17.411,224,161,8,213,429,1,207,6.78e-63,209,33.04
Query_3522938,P80602.2,17.411,224,161,8,213,429,1,207,1.17e-62,209,33.04
Query_3522938,O29969.2,13.300,203,165,6,240,435,1,199,1.83e-62,208,29.06
Query_3522938,Q17172.2,16.509,212,153,8,227,432,6,199,1.85e-62,208,32.55
Query_3522938,Q9WZR4.1,14.078,206,163,6,242,441,6,203,2.21e-62,208,31.07
Query_3522938,O08807.1,15.584,231,180,7,207,431,51,272,2.73e-62,210,31.60
Query_3522938,A3DKL1.1,13.568,199,162,5,242,434,6,200,2.88e-62,208,28.14
Query_3522938,Q9C5R8.3,16.228,228,167,8,210,430,61,271,6.81e-62,209,32.46
Query_3522938,Q21824.1,19.307,202,148,7,239,434,34,226,7.73e-62,207,32.67
Query_3522938,A5IIX7.1,13.930,201,162,6,242,435,6,202,8.74e-62,206,29.35
Query_3522938,Q9Z0V5.1,15.584,231,180,7,207,431,50,271,1.35e-61,208,31.60
Query_3522938,Q13162.1,14.912,228,179,7,210,431,51,269,2.18e-61,208,31.14
Query_3522938,A2BJD9.1,13.433,201,164,5,240,434,4,200,2.81e-61,206,28.36
Query_3522938,Q9V3P0.1,17.172,198,149,7,239,430,3,191,3.88e-61,204,32.32
Query_3522938,Q9BGI2.1,14.035,228,181,7,210,431,54,272,4.49e-61,207,32.02
Query_3522938,Q58146.2,14.356,202,160,7,241,433,1,198,1.20e-60,204,30.69
Query_3522938,A0A2Z5VKM8.1,17.703,209,149,8,228,430,2,193,1.82e-60,202,32.54
Query_3522938,Q96XS5.1,14.948,194,155,5,239,426,4,193,3.04e-60,202,26.80
Query_3522938,Q26695.1,16.432,213,155,8,224,430,1,196,3.65e-60,202,30.52
Query_3522938,P48822.1,16.206,253,175,9,186,431,2,224,3.91e-60,203,32.02
Query_3522938,Q91191.1,16.432,213,154,8,228,433,5,200,5.91e-60,201,32.86
Query_3522938,O24364.1,17.391,207,148,7,230,430,74,263,6.97e-60,203,33.33
Query_3522938,Q8T6C4.1,19.231,208,144,8,229,430,3,192,7.11e-60,201,34.62
Query_3522938,Q96291.2,17.308,208,148,8,230,430,74,264,1.42e-59,203,34.13
Query_3522938,O74887.1,15.166,211,153,8,228,432,2,192,1.48e-59,200,32.23
Query_3522938,P95895.1,14.660,191,153,5,242,426,7,193,1.86e-59,200,27.23
Query_3522938,Q555L5.2,17.840,213,151,8,228,434,65,259,3.03e-59,201,32.86
Query_3522938,Q979N7.1,16.964,224,156,9,228,443,2,203,9.93e-59,198,33.48
Query_3522938,P51272.1,17.391,207,147,9,229,429,8,196,1.60e-58,197,30.92
Query_3522938,Q8RCY5.2,14.851,202,161,6,241,435,1,198,5.32e-58,196,30.20
Query_3522938,P91883.1,14.721,197,153,7,243,433,7,194,6.24e-58,196,27.41
Query_3522938,Q1XDL4.1,17.391,207,147,9,229,429,8,196,1.09e-57,195,30.43
Query_3522938,Q74NC6.1,15.534,206,156,6,244,435,4,205,1.28e-57,196,31.07
Query_3522938,O67024.1,16.114,211,159,6,237,433,2,208,1.77e-57,195,28.91
Query_3522938,Q9UZV4.1,15.578,199,156,7,244,434,4,198,3.49e-57,194,29.65
Query_3522938,O58966.1,14.573,199,159,6,244,435,4,198,7.03e-57,194,29.15
Query_3522938,P34760.3,17.327,202,152,7,239,434,4,196,1.05e-56,193,33.66
Query_3522938,Q6L240.1,13.366,202,165,5,239,434,3,200,1.08e-56,193,26.73
Query_3522938,Q5JF30.1,15.578,199,156,7,244,434,4,198,1.49e-56,193,30.15
Query_3522938,Q9HJL3.1,16.098,205,161,7,244,443,1,199,5.90e-56,191,33.66
Query_3522938,P0CU34.1,19.070,215,149,9,226,434,1,196,7.26e-56,190,33.49
Query_3522938,Q55624.1,19.617,209,143,9,229,430,5,195,8.15e-56,190,34.45
Query_3522938,P19476.2,15.385,221,164,8,214,428,26,229,1.13e-55,191,32.58
Query_3522938,Q9Y9L0.1,14.423,208,162,7,242,441,6,205,3.15e-54,188,29.81
Query_3522938,Q8U218.1,14.573,199,158,7,244,434,4,198,4.79e-54,186,29.65
Query_3522938,Q73RS4.2,14.500,200,159,7,241,433,1,195,7.42e-54,185,28.00
Query_3522938,P0C5C9.1,15.481,239,165,9,226,447,1,219,1.11e-53,185,26.36
Query_3522938,P34227.1,16.364,275,197,10,188,445,3,261,2.16e-53,186,25.09
Query_3522938,Q6LY19.1,14.070,199,158,7,244,434,4,197,2.16e-53,184,31.66
Query_3522938,Q6L140.1,15.865,208,149,8,228,430,2,188,2.31e-53,184,31.25
Query_3522938,A6UPH7.1,14.851,202,159,7,241,434,1,197,2.61e-53,184,30.69
Query_3522938,Q5RC63.3,17.391,184,130,8,226,401,1,170,2.70e-53,183,33.70
Query_3522938,O26262.2,14.000,200,160,7,241,433,1,195,2.99e-53,184,28.00
Query_3522938,A4FWZ9.1,15.578,199,155,7,244,434,4,197,3.49e-53,184,31.66
